TABLE_NAME,STATE_CODE,DISTRICT_CODE,TOWN_CODE,AREA_NAME,MOTHER_TONGUE_CODE,MOTHER_TONGUE_NAME,TOTAL_P,TOTAL_M,TOTAL_F,RURAL_P,RURAL_M, RURAL_F,URBAN_P,URBAN_M, URBAN_F
C0116,28,538,802924,Wanaparthy (M),002000,2 BENGALI ,2,1,1,0,0,0,2,1,1
C0116,28,538,802924,Wanaparthy (M),002007, Bengali,2,1,1,0,0,0,2,1,1
C0116,28,538,802924,Wanaparthy (M),005000,5 GUJARATI,9,4,5,0,0,0,9,4,5
C0116,28,538,802924,Wanaparthy (M),005018, Gujarati,6,3,3,0,0,0,6,3,3
C0116,28,538,802924,Wanaparthy (M),005999,5 Others,3,1,2,0,0,0,3,1,2
C0116,28,538,802924,Wanaparthy (M),006000,6 HINDI ,1561,829,732,0,0,0,1561,829,732
C0116,28,538,802924,Wanaparthy (M),006066, Banjari,3,0,3,0,0,0,3,0,3
C0116,28,538,802924,Wanaparthy (M),006240, Hindi,313,183,130,0,0,0,313,183,130
C0116,28,538,802924,Wanaparthy (M),006353, Lamani/Lambadi,1225,633,592,0,0,0,1225,633,592
C0116,28,538,802924,Wanaparthy (M),006400, Marwari,4,2,2,0,0,0,4,2,2
C0116,28,538,802924,Wanaparthy (M),006489, Rajasthani,16,11,5,0,0,0,16,11,5
C0116,28,538,802924,Wanaparthy (M),007000,7 KANNADA,140,74,66,0,0,0,140,74,66
C0116,28,538,802924,Wanaparthy (M),007016, Kannada,140,74,66,0,0,0,140,74,66
C0116,28,538,802924,Wanaparthy (M),011000,11 MALAYALAM,26,9,17,0,0,0,26,9,17
C0116,28,538,802924,Wanaparthy (M),011016, Malayalam,26,9,17,0,0,0,26,9,17
C0116,28,538,802924,Wanaparthy (M),013000,13 MARATHI ,193,101,92,0,0,0,193,101,92
C0116,28,538,802924,Wanaparthy (M),013071, Marathi,193,101,92,0,0,0,193,101,92
C0116,28,538,802924,Wanaparthy (M),014000,14 NEPALI ,26,12,14,0,0,0,26,12,14
C0116,28,538,802924,Wanaparthy (M),014011, Nepali,26,12,14,0,0,0,26,12,14
C0116,28,538,802924,Wanaparthy (M),015000,15 ODIA ,1,0,1,0,0,0,1,0,1
C0116,28,538,802924,Wanaparthy (M),015043, Odia,1,0,1,0,0,0,1,0,1
C0116,28,538,802924,Wanaparthy (M),016000,16 PUNJABI ,5,2,3,0,0,0,5,2,3
C0116,28,538,802924,Wanaparthy (M),016038, Punjabi,5,2,3,0,0,0,5,2,3
C0116,28,538,802924,Wanaparthy (M),020000,20 TAMIL ,150,78,72,0,0,0,150,78,72
C0116,28,538,802924,Wanaparthy (M),020027, Tamil,13,8,5,0,0,0,13,8,5
C0116,28,538,802924,Wanaparthy (M),020029, Yerukala/Yerukula,137,70,67,0,0,0,137,70,67
C0116,28,538,802924,Wanaparthy (M),021000,21 TELUGU ,49331,25573,23758,0,0,0,49331,25573,23758
C0116,28,538,802924,Wanaparthy (M),021046, Telugu,49331,25573,23758,0,0,0,49331,25573,23758
C0116,28,538,802924,Wanaparthy (M),022000,22 URDU,9483,4804,4679,0,0,0,9483,4804,4679
C0116,28,538,802924,Wanaparthy (M),022015, Urdu,9483,4804,4679,0,0,0,9483,4804,4679
C0116,28,538,802924,Wanaparthy (M),040000,40 ENGLISH ,5,5,0,0,0,0,5,5,0
C0116,28,538,802924,Wanaparthy (M),040001, English,5,5,0,0,0,0,5,5,0
C0116,28,538,802924,Wanaparthy (M),124000,124 OTHERS,17,9,8,0,0,0,17,9,8
C0116,28,538,802925,Gadwal (M + OG),005000,5 GUJARATI,19,9,10,0,0,0,19,9,10
C0116,28,538,802925,Gadwal (M + OG),005018, Gujarati,19,9,10,0,0,0,19,9,10
C0116,28,538,802925,Gadwal (M + OG),006000,6 HINDI ,866,529,337,0,0,0,866,529,337
C0116,28,538,802925,Gadwal (M + OG),006066, Banjari,4,3,1,0,0,0,4,3,1
C0116,28,538,802925,Gadwal (M + OG),006240, Hindi,594,303,291,0,0,0,594,303,291
C0116,28,538,802925,Gadwal (M + OG),006353, Lamani/Lambadi,231,201,30,0,0,0,231,201,30
C0116,28,538,802925,Gadwal (M + OG),006400, Marwari,9,7,2,0,0,0,9,7,2
C0116,28,538,802925,Gadwal (M + OG),006489, Rajasthani,15,9,6,0,0,0,15,9,6
C0116,28,538,802925,Gadwal (M + OG),006541, Sugali,3,1,2,0,0,0,3,1,2
C0116,28,538,802925,Gadwal (M + OG),006999,6 Others,10,5,5,0,0,0,10,5,5
C0116,28,538,802925,Gadwal (M + OG),007000,7 KANNADA,452,203,249,0,0,0,452,203,249
C0116,28,538,802925,Gadwal (M + OG),007016, Kannada,452,203,249,0,0,0,452,203,249
C0116,28,538,802925,Gadwal (M + OG),010000,10 MAITHILI ,4,2,2,0,0,0,4,2,2
C0116,28,538,802925,Gadwal (M + OG),010008, Maithili,4,2,2,0,0,0,4,2,2
C0116,28,538,802925,Gadwal (M + OG),011000,11 MALAYALAM,5,2,3,0,0,0,5,2,3
C0116,28,538,802925,Gadwal (M + OG),011016, Malayalam,5,2,3,0,0,0,5,2,3
C0116,28,538,802925,Gadwal (M + OG),013000,13 MARATHI ,886,450,436,0,0,0,886,450,436
C0116,28,538,802925,Gadwal (M + OG),013071, Marathi,886,450,436,0,0,0,886,450,436
C0116,28,538,802925,Gadwal (M + OG),014000,14 NEPALI ,4,1,3,0,0,0,4,1,3
C0116,28,538,802925,Gadwal (M + OG),014011, Nepali,4,1,3,0,0,0,4,1,3
C0116,28,538,802925,Gadwal (M + OG),020000,20 TAMIL ,204,101,103,0,0,0,204,101,103
C0116,28,538,802925,Gadwal (M + OG),020027, Tamil,63,29,34,0,0,0,63,29,34
C0116,28,538,802925,Gadwal (M + OG),020029, Yerukala/Yerukula,141,72,69,0,0,0,141,72,69
C0116,28,538,802925,Gadwal (M + OG),021000,21 TELUGU ,46727,23445,23282,0,0,0,46727,23445,23282
C0116,28,538,802925,Gadwal (M + OG),021046, Telugu,46727,23445,23282,0,0,0,46727,23445,23282
C0116,28,538,802925,Gadwal (M + OG),022000,22 URDU,13964,7171,6793,0,0,0,13964,7171,6793
C0116,28,538,802925,Gadwal (M + OG),022015, Urdu,13964,7171,6793,0,0,0,13964,7171,6793
C0116,28,538,802925,Gadwal (M + OG),028000,28 ARABIC/ARBI ,1,0,1,0,0,0,1,0,1
C0116,28,538,802925,Gadwal (M + OG),028001, Arabic/Arbi,1,0,1,0,0,0,1,0,1
C0116,28,538,802925,Gadwal (M + OG),040000,40 ENGLISH ,3,1,2,0,0,0,3,1,2
C0116,28,538,802925,Gadwal (M + OG),040001, English,3,1,2,0,0,0,3,1,2
C0116,28,538,802925,Gadwal (M + OG),069000,69 KOYA ,2,0,2,0,0,0,2,0,2
C0116,28,538,802925,Gadwal (M + OG),069002, Koya,2,0,2,0,0,0,2,0,2
C0116,28,538,802925,Gadwal (M + OG),106000,106 SAVARA,36,19,17,0,0,0,36,19,17
C0116,28,538,802925,Gadwal (M + OG),106004, Savara,36,19,17,0,0,0,36,19,17
C0116,28,538,802925,Gadwal (M + OG),124000,124 OTHERS,4,2,2,0,0,0,4,2,2
C0116,28,538,575211,Farooqnagar (CT),002000,2 BENGALI ,16,10,6,0,0,0,16,10,6
C0116,28,538,575211,Farooqnagar (CT),002007, Bengali,16,10,6,0,0,0,16,10,6
C0116,28,538,575211,Farooqnagar (CT),005000,5 GUJARATI,18,9,9,0,0,0,18,9,9
C0116,28,538,575211,Farooqnagar (CT),005018, Gujarati,18,9,9,0,0,0,18,9,9
C0116,28,538,575211,Farooqnagar (CT),006000,6 HINDI ,1951,1043,908,0,0,0,1951,1043,908
C0116,28,538,575211,Farooqnagar (CT),006102, Bhojpuri,40,23,17,0,0,0,40,23,17
C0116,28,538,575211,Farooqnagar (CT),006240, Hindi,980,520,460,0,0,0,980,520,460
C0116,28,538,575211,Farooqnagar (CT),006353, Lamani/Lambadi,656,356,300,0,0,0,656,356,300
C0116,28,538,575211,Farooqnagar (CT),006400, Marwari,121,69,52,0,0,0,121,69,52
C0116,28,538,575211,Farooqnagar (CT),006489, Rajasthani,147,72,75,0,0,0,147,72,75
C0116,28,538,575211,Farooqnagar (CT),006999,6 Others,7,3,4,0,0,0,7,3,4
C0116,28,538,575211,Farooqnagar (CT),007000,7 KANNADA,78,41,37,0,0,0,78,41,37
C0116,28,538,575211,Farooqnagar (CT),007016, Kannada,78,41,37,0,0,0,78,41,37
C0116,28,538,575211,Farooqnagar (CT),010000,10 MAITHILI ,10,6,4,0,0,0,10,6,4
C0116,28,538,575211,Farooqnagar (CT),010008, Maithili,10,6,4,0,0,0,10,6,4
C0116,28,538,575211,Farooqnagar (CT),011000,11 MALAYALAM,78,41,37,0,0,0,78,41,37
C0116,28,538,575211,Farooqnagar (CT),011016, Malayalam,78,41,37,0,0,0,78,41,37
C0116,28,538,575211,Farooqnagar (CT),013000,13 MARATHI ,263,132,131,0,0,0,263,132,131
C0116,28,538,575211,Farooqnagar (CT),013071, Marathi,263,132,131,0,0,0,263,132,131
C0116,28,538,575211,Farooqnagar (CT),015000,15 ODIA ,94,54,40,0,0,0,94,54,40
C0116,28,538,575211,Farooqnagar (CT),015006, Bhatri,1,1,0,0,0,0,1,1,0
C0116,28,538,575211,Farooqnagar (CT),015043, Odia,93,53,40,0,0,0,93,53,40
C0116,28,538,575211,Farooqnagar (CT),016000,16 PUNJABI ,32,12,20,0,0,0,32,12,20
C0116,28,538,575211,Farooqnagar (CT),016038, Punjabi,32,12,20,0,0,0,32,12,20
C0116,28,538,575211,Farooqnagar (CT),017000,17 SANSKRIT ,7,3,4,0,0,0,7,3,4
C0116,28,538,575211,Farooqnagar (CT),017002, Sanskrit,7,3,4,0,0,0,7,3,4
C0116,28,538,575211,Farooqnagar (CT),020000,20 TAMIL ,121,61,60,0,0,0,121,61,60
C0116,28,538,575211,Farooqnagar (CT),020027, Tamil,82,41,41,0,0,0,82,41,41
C0116,28,538,575211,Farooqnagar (CT),020029, Yerukala/Yerukula,39,20,19,0,0,0,39,20,19
C0116,28,538,575211,Farooqnagar (CT),021000,21 TELUGU ,33990,17289,16701,0,0,0,33990,17289,16701
C0116,28,538,575211,Farooqnagar (CT),021046, Telugu,33986,17287,16699,0,0,0,33986,17287,16699
C0116,28,538,575211,Farooqnagar (CT),021999,21 Others,4,2,2,0,0,0,4,2,2
C0116,28,538,575211,Farooqnagar (CT),022000,22 URDU,8991,4612,4379,0,0,0,8991,4612,4379
C0116,28,538,575211,Farooqnagar (CT),022015, Urdu,8991,4612,4379,0,0,0,8991,4612,4379
C0116,28,538,575211,Farooqnagar (CT),040000,40 ENGLISH ,5,2,3,0,0,0,5,2,3
C0116,28,538,575211,Farooqnagar (CT),040001, English,5,2,3,0,0,0,5,2,3
C0116,28,538,575211,Farooqnagar (CT),124000,124 OTHERS,21,13,8,0,0,0,21,13,8
C0116,28,538,575227,Kothur (CT),001000,1 ASSAMESE,1,0,1,0,0,0,1,0,1
C0116,28,538,575227,Kothur (CT),001002, Assamese,1,0,1,0,0,0,1,0,1
C0116,28,538,575227,Kothur (CT),002000,2 BENGALI ,28,22,6,0,0,0,28,22,6
C0116,28,538,575227,Kothur (CT),002007, Bengali,28,22,6,0,0,0,28,22,6
C0116,28,538,575227,Kothur (CT),005000,5 GUJARATI,15,7,8,0,0,0,15,7,8
C0116,28,538,575227,Kothur (CT),005018, Gujarati,15,7,8,0,0,0,15,7,8
C0116,28,538,575227,Kothur (CT),006000,6 HINDI ,2625,1550,1075,0,0,0,2625,1550,1075
C0116,28,538,575227,Kothur (CT),006102, Bhojpuri,177,106,71,0,0,0,177,106,71
C0116,28,538,575227,Kothur (CT),006240, Hindi,2000,1224,776,0,0,0,2000,1224,776
C0116,28,538,575227,Kothur (CT),006353, Lamani/Lambadi,300,132,168,0,0,0,300,132,168
C0116,28,538,575227,Kothur (CT),006400, Marwari,78,45,33,0,0,0,78,45,33
C0116,28,538,575227,Kothur (CT),006999,6 Others,70,43,27,0,0,0,70,43,27
C0116,28,538,575227,Kothur (CT),007000,7 KANNADA,51,32,19,0,0,0,51,32,19
C0116,28,538,575227,Kothur (CT),007016, Kannada,51,32,19,0,0,0,51,32,19
C0116,28,538,575227,Kothur (CT),010000,10 MAITHILI ,17,10,7,0,0,0,17,10,7
C0116,28,538,575227,Kothur (CT),010008, Maithili,17,10,7,0,0,0,17,10,7
C0116,28,538,575227,Kothur (CT),011000,11 MALAYALAM,33,16,17,0,0,0,33,16,17
C0116,28,538,575227,Kothur (CT),011016, Malayalam,33,16,17,0,0,0,33,16,17
C0116,28,538,575227,Kothur (CT),013000,13 MARATHI ,119,60,59,0,0,0,119,60,59
C0116,28,538,575227,Kothur (CT),013071, Marathi,119,60,59,0,0,0,119,60,59
C0116,28,538,575227,Kothur (CT),014000,14 NEPALI ,5,3,2,0,0,0,5,3,2
C0116,28,538,575227,Kothur (CT),014011, Nepali,5,3,2,0,0,0,5,3,2
C0116,28,538,575227,Kothur (CT),015000,15 ODIA ,531,392,139,0,0,0,531,392,139
C0116,28,538,575227,Kothur (CT),015043, Odia,531,392,139,0,0,0,531,392,139
C0116,28,538,575227,Kothur (CT),016000,16 PUNJABI ,6,5,1,0,0,0,6,5,1
C0116,28,538,575227,Kothur (CT),016038, Punjabi,6,5,1,0,0,0,6,5,1
C0116,28,538,575227,Kothur (CT),020000,20 TAMIL ,17,9,8,0,0,0,17,9,8
C0116,28,538,575227,Kothur (CT),020027, Tamil,14,7,7,0,0,0,14,7,7
C0116,28,538,575227,Kothur (CT),020029, Yerukala/Yerukula,3,2,1,0,0,0,3,2,1
C0116,28,538,575227,Kothur (CT),021000,21 TELUGU ,6460,3208,3252,0,0,0,6460,3208,3252
C0116,28,538,575227,Kothur (CT),021046, Telugu,6460,3208,3252,0,0,0,6460,3208,3252
C0116,28,538,575227,Kothur (CT),022000,22 URDU,610,320,290,0,0,0,610,320,290
C0116,28,538,575227,Kothur (CT),022015, Urdu,610,320,290,0,0,0,610,320,290
C0116,28,538,575227,Kothur (CT),124000,124 OTHERS,1,1,0,0,0,0,1,1,0
C0116,28,538,575384,Jadcherla (CT),002000,2 BENGALI ,3,1,2,0,0,0,3,1,2
C0116,28,538,575384,Jadcherla (CT),002007, Bengali,3,1,2,0,0,0,3,1,2
C0116,28,538,575384,Jadcherla (CT),006000,6 HINDI ,721,491,230,0,0,0,721,491,230
C0116,28,538,575384,Jadcherla (CT),006240, Hindi,33,18,15,0,0,0,33,18,15
C0116,28,538,575384,Jadcherla (CT),006353, Lamani/Lambadi,688,473,215,0,0,0,688,473,215
C0116,28,538,575384,Jadcherla (CT),007000,7 KANNADA,4,2,2,0,0,0,4,2,2
C0116,28,538,575384,Jadcherla (CT),007016, Kannada,4,2,2,0,0,0,4,2,2
C0116,28,538,575384,Jadcherla (CT),013000,13 MARATHI ,41,19,22,0,0,0,41,19,22
C0116,28,538,575384,Jadcherla (CT),013071, Marathi,41,19,22,0,0,0,41,19,22
C0116,28,538,575384,Jadcherla (CT),014000,14 NEPALI ,15,8,7,0,0,0,15,8,7
C0116,28,538,575384,Jadcherla (CT),014011, Nepali,15,8,7,0,0,0,15,8,7
C0116,28,538,575384,Jadcherla (CT),015000,15 ODIA ,3,1,2,0,0,0,3,1,2
C0116,28,538,575384,Jadcherla (CT),015043, Odia,3,1,2,0,0,0,3,1,2
C0116,28,538,575384,Jadcherla (CT),017000,17 SANSKRIT ,5,2,3,0,0,0,5,2,3
C0116,28,538,575384,Jadcherla (CT),017002, Sanskrit,5,2,3,0,0,0,5,2,3
C0116,28,538,575384,Jadcherla (CT),020000,20 TAMIL ,40,22,18,0,0,0,40,22,18
C0116,28,538,575384,Jadcherla (CT),020027, Tamil,34,20,14,0,0,0,34,20,14
C0116,28,538,575384,Jadcherla (CT),020029, Yerukala/Yerukula,6,2,4,0,0,0,6,2,4
C0116,28,538,575384,Jadcherla (CT),021000,21 TELUGU ,12269,6099,6170,0,0,0,12269,6099,6170
C0116,28,538,575384,Jadcherla (CT),021046, Telugu,12269,6099,6170,0,0,0,12269,6099,6170
C0116,28,538,575384,Jadcherla (CT),022000,22 URDU,4855,2436,2419,0,0,0,4855,2436,2419
C0116,28,538,575384,Jadcherla (CT),022015, Urdu,4855,2436,2419,0,0,0,4855,2436,2419
C0116,28,538,575384,Jadcherla (CT),040000,40 ENGLISH ,2,2,0,0,0,0,2,2,0
C0116,28,538,575384,Jadcherla (CT),040001, English,2,2,0,0,0,0,2,2,0
C0116,28,538,575385,Badepalle (CT),002000,2 BENGALI ,4,2,2,0,0,0,4,2,2
C0116,28,538,575385,Badepalle (CT),002007, Bengali,4,2,2,0,0,0,4,2,2
C0116,28,538,575385,Badepalle (CT),005000,5 GUJARATI,66,32,34,0,0,0,66,32,34
C0116,28,538,575385,Badepalle (CT),005018, Gujarati,62,31,31,0,0,0,62,31,31
C0116,28,538,575385,Badepalle (CT),005999,5 Others,4,1,3,0,0,0,4,1,3
C0116,28,538,575385,Badepalle (CT),006000,6 HINDI ,841,458,383,0,0,0,841,458,383
C0116,28,538,575385,Badepalle (CT),006066, Banjari,19,8,11,0,0,0,19,8,11
C0116,28,538,575385,Badepalle (CT),006240, Hindi,338,184,154,0,0,0,338,184,154
C0116,28,538,575385,Badepalle (CT),006353, Lamani/Lambadi,324,185,139,0,0,0,324,185,139
C0116,28,538,575385,Badepalle (CT),006400, Marwari,159,80,79,0,0,0,159,80,79
C0116,28,538,575385,Badepalle (CT),006541, Sugali,1,1,0,0,0,0,1,1,0
C0116,28,538,575385,Badepalle (CT),007000,7 KANNADA,81,36,45,0,0,0,81,36,45
C0116,28,538,575385,Badepalle (CT),007016, Kannada,80,36,44,0,0,0,80,36,44
C0116,28,538,575385,Badepalle (CT),007999,7 Others,1,0,1,0,0,0,1,0,1
C0116,28,538,575385,Badepalle (CT),011000,11 MALAYALAM,8,3,5,0,0,0,8,3,5
C0116,28,538,575385,Badepalle (CT),011016, Malayalam,8,3,5,0,0,0,8,3,5
C0116,28,538,575385,Badepalle (CT),013000,13 MARATHI ,212,101,111,0,0,0,212,101,111
C0116,28,538,575385,Badepalle (CT),013071, Marathi,212,101,111,0,0,0,212,101,111
C0116,28,538,575385,Badepalle (CT),014000,14 NEPALI ,4,3,1,0,0,0,4,3,1
C0116,28,538,575385,Badepalle (CT),014011, Nepali,4,3,1,0,0,0,4,3,1
C0116,28,538,575385,Badepalle (CT),016000,16 PUNJABI ,7,3,4,0,0,0,7,3,4
C0116,28,538,575385,Badepalle (CT),016038, Punjabi,7,3,4,0,0,0,7,3,4
C0116,28,538,575385,Badepalle (CT),019000,19 SINDHI,6,4,2,0,0,0,6,4,2
C0116,28,538,575385,Badepalle (CT),019008, Kachchhi,6,4,2,0,0,0,6,4,2
C0116,28,538,575385,Badepalle (CT),020000,20 TAMIL ,6,2,4,0,0,0,6,2,4
C0116,28,538,575385,Badepalle (CT),020027, Tamil,6,2,4,0,0,0,6,2,4
C0116,28,538,575385,Badepalle (CT),021000,21 TELUGU ,22773,11329,11444,0,0,0,22773,11329,11444
C0116,28,538,575385,Badepalle (CT),021046, Telugu,22773,11329,11444,0,0,0,22773,11329,11444
C0116,28,538,575385,Badepalle (CT),022000,22 URDU,8589,4355,4234,0,0,0,8589,4355,4234
C0116,28,538,575385,Badepalle (CT),022015, Urdu,8589,4355,4234,0,0,0,8589,4355,4234
C0116,28,538,575385,Badepalle (CT),040000,40 ENGLISH ,1,1,0,0,0,0,1,1,0
C0116,28,538,575385,Badepalle (CT),040001, English,1,1,0,0,0,0,1,1,0
C0116,28,538,575402,Boyapalle (CT),006000,6 HINDI ,1453,729,724,0,0,0,1453,729,724
C0116,28,538,575402,Boyapalle (CT),006240, Hindi,5,3,2,0,0,0,5,3,2
C0116,28,538,575402,Boyapalle (CT),006353, Lamani/Lambadi,1448,726,722,0,0,0,1448,726,722
C0116,28,538,575402,Boyapalle (CT),007000,7 KANNADA,16,6,10,0,0,0,16,6,10
C0116,28,538,575402,Boyapalle (CT),007016, Kannada,16,6,10,0,0,0,16,6,10
C0116,28,538,575402,Boyapalle (CT),013000,13 MARATHI ,3,1,2,0,0,0,3,1,2
C0116,28,538,575402,Boyapalle (CT),013071, Marathi,3,1,2,0,0,0,3,1,2
C0116,28,538,575402,Boyapalle (CT),020000,20 TAMIL ,19,10,9,0,0,0,19,10,9
C0116,28,538,575402,Boyapalle (CT),020029, Yerukala/Yerukula,19,10,9,0,0,0,19,10,9
C0116,28,538,575402,Boyapalle (CT),021000,21 TELUGU ,6783,3398,3385,0,0,0,6783,3398,3385
C0116,28,538,575402,Boyapalle (CT),021046, Telugu,6783,3398,3385,0,0,0,6783,3398,3385
C0116,28,538,575402,Boyapalle (CT),022000,22 URDU,971,468,503,0,0,0,971,468,503
C0116,28,538,575402,Boyapalle (CT),022015, Urdu,971,468,503,0,0,0,971,468,503
C0116,28,538,575402,Boyapalle (CT),069000,69 KOYA ,2,1,1,0,0,0,2,1,1
C0116,28,538,575402,Boyapalle (CT),069002, Koya,2,1,1,0,0,0,2,1,1
C0116,28,538,575403,Yenugonda (CT),005000,5 GUJARATI,15,6,9,0,0,0,15,6,9
C0116,28,538,575403,Yenugonda (CT),005018, Gujarati,15,6,9,0,0,0,15,6,9
C0116,28,538,575403,Yenugonda (CT),006000,6 HINDI ,381,183,198,0,0,0,381,183,198
C0116,28,538,575403,Yenugonda (CT),006240, Hindi,86,42,44,0,0,0,86,42,44
C0116,28,538,575403,Yenugonda (CT),006353, Lamani/Lambadi,285,137,148,0,0,0,285,137,148
C0116,28,538,575403,Yenugonda (CT),006999,6 Others,10,4,6,0,0,0,10,4,6
C0116,28,538,575403,Yenugonda (CT),007000,7 KANNADA,88,42,46,0,0,0,88,42,46
C0116,28,538,575403,Yenugonda (CT),007016, Kannada,88,42,46,0,0,0,88,42,46
C0116,28,538,575403,Yenugonda (CT),011000,11 MALAYALAM,8,8,0,0,0,0,8,8,0
C0116,28,538,575403,Yenugonda (CT),011016, Malayalam,8,8,0,0,0,0,8,8,0
C0116,28,538,575403,Yenugonda (CT),013000,13 MARATHI ,126,56,70,0,0,0,126,56,70
C0116,28,538,575403,Yenugonda (CT),013071, Marathi,126,56,70,0,0,0,126,56,70
C0116,28,538,575403,Yenugonda (CT),015000,15 ODIA ,3,1,2,0,0,0,3,1,2
C0116,28,538,575403,Yenugonda (CT),015043, Odia,3,1,2,0,0,0,3,1,2
C0116,28,538,575403,Yenugonda (CT),016000,16 PUNJABI ,1,0,1,0,0,0,1,0,1
C0116,28,538,575403,Yenugonda (CT),016038, Punjabi,1,0,1,0,0,0,1,0,1
C0116,28,538,575403,Yenugonda (CT),020000,20 TAMIL ,5,2,3,0,0,0,5,2,3
C0116,28,538,575403,Yenugonda (CT),020027, Tamil,5,2,3,0,0,0,5,2,3
C0116,28,538,575403,Yenugonda (CT),021000,21 TELUGU ,8978,4544,4434,0,0,0,8978,4544,4434
C0116,28,538,575403,Yenugonda (CT),021046, Telugu,8978,4544,4434,0,0,0,8978,4544,4434
C0116,28,538,575403,Yenugonda (CT),022000,22 URDU,1000,487,513,0,0,0,1000,487,513
C0116,28,538,575403,Yenugonda (CT),022015, Urdu,1000,487,513,0,0,0,1000,487,513
C0116,28,538,575403,Yenugonda (CT),124000,124 OTHERS,6,2,4,0,0,0,6,2,4
C0116,28,538,575593,Kalwakurthy (CT),001000,1 ASSAMESE,3,2,1,0,0,0,3,2,1
C0116,28,538,575593,Kalwakurthy (CT),001002, Assamese,3,2,1,0,0,0,3,2,1
C0116,28,538,575593,Kalwakurthy (CT),002000,2 BENGALI ,8,6,2,0,0,0,8,6,2
C0116,28,538,575593,Kalwakurthy (CT),002007, Bengali,8,6,2,0,0,0,8,6,2
C0116,28,538,575593,Kalwakurthy (CT),005000,5 GUJARATI,7,4,3,0,0,0,7,4,3
C0116,28,538,575593,Kalwakurthy (CT),005018, Gujarati,7,4,3,0,0,0,7,4,3
C0116,28,538,575593,Kalwakurthy (CT),006000,6 HINDI ,1881,1169,712,0,0,0,1881,1169,712
C0116,28,538,575593,Kalwakurthy (CT),006240, Hindi,141,77,64,0,0,0,141,77,64
C0116,28,538,575593,Kalwakurthy (CT),006353, Lamani/Lambadi,1739,1091,648,0,0,0,1739,1091,648
C0116,28,538,575593,Kalwakurthy (CT),006999,6 Others,1,1,0,0,0,0,1,1,0
C0116,28,538,575593,Kalwakurthy (CT),007000,7 KANNADA,24,15,9,0,0,0,24,15,9
C0116,28,538,575593,Kalwakurthy (CT),007016, Kannada,24,15,9,0,0,0,24,15,9
C0116,28,538,575593,Kalwakurthy (CT),011000,11 MALAYALAM,4,3,1,0,0,0,4,3,1
C0116,28,538,575593,Kalwakurthy (CT),011016, Malayalam,4,3,1,0,0,0,4,3,1
C0116,28,538,575593,Kalwakurthy (CT),013000,13 MARATHI ,20,10,10,0,0,0,20,10,10
C0116,28,538,575593,Kalwakurthy (CT),013004, Are,3,1,2,0,0,0,3,1,2
C0116,28,538,575593,Kalwakurthy (CT),013071, Marathi,17,9,8,0,0,0,17,9,8
C0116,28,538,575593,Kalwakurthy (CT),015000,15 ODIA ,7,3,4,0,0,0,7,3,4
C0116,28,538,575593,Kalwakurthy (CT),015043, Odia,7,3,4,0,0,0,7,3,4
C0116,28,538,575593,Kalwakurthy (CT),016000,16 PUNJABI ,1,1,0,0,0,0,1,1,0
C0116,28,538,575593,Kalwakurthy (CT),016038, Punjabi,1,1,0,0,0,0,1,1,0
C0116,28,538,575593,Kalwakurthy (CT),020000,20 TAMIL ,59,32,27,0,0,0,59,32,27
C0116,28,538,575593,Kalwakurthy (CT),020027, Tamil,28,18,10,0,0,0,28,18,10
C0116,28,538,575593,Kalwakurthy (CT),020029, Yerukala/Yerukula,31,14,17,0,0,0,31,14,17
C0116,28,538,575593,Kalwakurthy (CT),021000,21 TELUGU ,20510,10250,10260,0,0,0,20510,10250,10260
C0116,28,538,575593,Kalwakurthy (CT),021046, Telugu,20510,10250,10260,0,0,0,20510,10250,10260
C0116,28,538,575593,Kalwakurthy (CT),022000,22 URDU,5533,2818,2715,0,0,0,5533,2818,2715
C0116,28,538,575593,Kalwakurthy (CT),022015, Urdu,5533,2818,2715,0,0,0,5533,2818,2715
C0116,28,538,575593,Kalwakurthy (CT),040000,40 ENGLISH ,3,0,3,0,0,0,3,0,3
C0116,28,538,575593,Kalwakurthy (CT),040001, English,3,0,3,0,0,0,3,0,3
C0116,28,538,575632,Vatwarlapalle (CT),006000,6 HINDI ,328,171,157,0,0,0,328,171,157
C0116,28,538,575632,Vatwarlapalle (CT),006066, Banjari,6,2,4,0,0,0,6,2,4
C0116,28,538,575632,Vatwarlapalle (CT),006240, Hindi,72,34,38,0,0,0,72,34,38
C0116,28,538,575632,Vatwarlapalle (CT),006353, Lamani/Lambadi,250,135,115,0,0,0,250,135,115
C0116,28,538,575632,Vatwarlapalle (CT),007000,7 KANNADA,9,5,4,0,0,0,9,5,4
C0116,28,538,575632,Vatwarlapalle (CT),007016, Kannada,9,5,4,0,0,0,9,5,4
C0116,28,538,575632,Vatwarlapalle (CT),011000,11 MALAYALAM,1,0,1,0,0,0,1,0,1
C0116,28,538,575632,Vatwarlapalle (CT),011016, Malayalam,1,0,1,0,0,0,1,0,1
C0116,28,538,575632,Vatwarlapalle (CT),013000,13 MARATHI ,17,9,8,0,0,0,17,9,8
C0116,28,538,575632,Vatwarlapalle (CT),013071, Marathi,17,9,8,0,0,0,17,9,8
C0116,28,538,575632,Vatwarlapalle (CT),014000,14 NEPALI ,2,1,1,0,0,0,2,1,1
C0116,28,538,575632,Vatwarlapalle (CT),014011, Nepali,2,1,1,0,0,0,2,1,1
